sample_id,task,original_text,hypothesis,dialect_text,label,target_dialect,domain,confidence,annotator_id,review_count,final_status,annotation_type,baseline_text,dialect_text_eval,orig_len,para_len,length_ratio,orig_n_tokens,orig_nll,orig_ppl,para_n_tokens,para_nll,para_ppl,delta_nll,delta_ppl,ratio_ppl
MCQA_0016_5,MCQA,"Chi đã nói gì với cô khi gặp cô?
A. Xin cô cho em được hái một bông hoa.
B. Cô ơi em muốn trồng bông hoa như vậy.
C. Xin cô đừng hiểu lầm, em chỉ ngắm hoa.
D. Hoa hôm nay đẹp quá cô nhỉ.",Xin cô cho em được hái một bông hoa.,"Chi đã nói chi với cô khi gặp cô?
A. Xin cô cho em được hái một bông hoa.
B. Cô ơi em muốn trồng bông hoa như rứa.
C. Xin cô đừng hiểu nhầm, em chỉ ngắm hoa.
D. Hoa hôm ni đẹp quá cô hè.",A,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,1,EXPERT_REVIEW_PASS,rewrite,"Chi đã nói gì với cô khi gặp cô?
A. Xin cô cho em được hái một bông hoa.
B. Cô ơi em muốn trồng bông hoa như vậy.
C. Xin cô đừng hiểu lầm, em chỉ ngắm hoa.
D. Hoa hôm nay đẹp quá cô nhỉ.","Chi đã nói chi với cô khi gặp cô?
A. Xin cô cho em được hái một bông hoa.
B. Cô ơi em muốn trồng bông hoa như rứa.
C. Xin cô đừng hiểu nhầm, em chỉ ngắm hoa.
D. Hoa hôm ni đẹp quá cô hè.",47,47,1.0,69,2.882951259613037,17.866925381524894,69,3.484070301055908,32.59211216788998,0.6011190414428711,14.725186786365086,1.8241589681452137
MCQA_0018_6,MCQA,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Khiếp đảm, mặt cắt không còn giọt máu.","Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",A,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,2,REVIEW_PASS,rewrite,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",56,56,1.0,79,2.8880574703216553,17.958390989837667,79,2.8880574703216553,17.958390989837667,0.0,0.0,1.0
MCQA_0018_6,MCQA,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Khiếp đảm, mặt cắt không còn giọt máu.","Thái độ của mấy vị khách sau khi nói chuyện với ông chủ khách sạn như nào?
A. Khiếp đảm, mặt cắt hông còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi quạu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",A,PNN,Daily Conversation,high,9d0d5c61-1083-4b35-8c02-c2c597f8212f,1,EXPERT_REVIEW_PASS,rewrite,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Thái độ của mấy vị khách sau khi nói chuyện với ông chủ khách sạn như nào?
A. Khiếp đảm, mặt cắt hông còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi quạu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",56,55,0.9821428571428571,79,2.8880574703216553,17.958390989837667,80,3.1883084774017334,24.24737774723009,0.3002510070800781,6.288986757392422,1.350197674220995
MCQA_0018_6,MCQA,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Khiếp đảm, mặt cắt không còn giọt máu.","Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn răng?
A. Khiếp đảm, mặt cắt không còn giọt máu mô.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",A,PNT1,Daily Conversation,high,56164f4c-6810-404e-94aa-34d47c343da0,0,EXPERT_AUTO_PASS,rewrite,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn răng?
A. Khiếp đảm, mặt cắt không còn giọt máu mô.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",56,55,0.9821428571428571,79,2.8880574703216553,17.958390989837667,78,3.3124501705169678,27.452305967163422,0.4243927001953125,9.493914977325755,1.5286617817096304
MCQA_0018_6,MCQA,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Khiếp đảm, mặt cắt không còn giọt máu.","Thái độ của mấy vị khách sau khi nói chuyện với ông chủ khách sạn a răng?
A. Khiếp đảm, mặt cắt nỏ còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",A,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Thái độ của mấy vị khách sau khi nói chuyện với ông chủ khách sạn a răng?
A. Khiếp đảm, mặt cắt nỏ còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",56,55,0.9821428571428571,79,2.8880574703216553,17.958390989837667,79,3.296705484390259,27.023462885091565,0.4086480140686035,9.065071895253897,1.50478196517626
MCQA_0018_6,MCQA,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Khiếp đảm, mặt cắt không còn giọt máu.","Thái độ của mấy người khách sau khi nói chuyện với ông chủ khách sạn như răng?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi đóa với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",A,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,2,REVIEW_PASS,rewrite,"Thái độ của các vị khách sau khi nói chuyện với ông chủ khách sạn như thế nào?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi cáu với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.","Thái độ của mấy người khách sau khi nói chuyện với ông chủ khách sạn như răng?
A. Khiếp đảm, mặt cắt không còn giọt máu.
B. Lo lắng, lập tức thu dọn hành lí.
C. Tức giận, nổi đóa với ông chủ khách sạn.
D. Cười nói vui vẻ, tiếp tục đi tắm biển.",56,55,0.9821428571428571,79,2.8880574703216553,17.958390989837667,78,3.3607699871063232,28.811366721481836,0.47271251678466797,10.852975731644168,1.6043400958240452
MCQA_0025_10,MCQA,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Thôi cô ạ, cứ để bạn Lan viết trước.","Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực đâu.
B. Thôi cô ạ, cứ để bạn Lan viết trước đi ạ.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa ạ.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực ạ.",B,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,1,EXPERT_REVIEW_PASS,rewrite,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực đâu.
B. Thôi cô ạ, cứ để bạn Lan viết trước đi ạ.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa ạ.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực ạ.",59,64,1.0847457627118644,91,2.4825801849365234,11.972114871245452,99,2.4083311557769775,11.115395793977234,-0.0742490291595459,-0.8567190772682185,0.9284404563035157
MCQA_0025_10,MCQA,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Thôi cô ạ, cứ để bạn Lan viết trước.","Mai đã nuối chi khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích vít bút mực.
B. Thôi cô ạ, cứ để bạn Lan vít trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.",B,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,1,EXPERT_REVIEW_PASS,rewrite,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Mai đã nuối chi khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích vít bút mực.
B. Thôi cô ạ, cứ để bạn Lan vít trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.",59,59,1.0,91,2.4825801849365234,11.972114871245452,92,3.043470859527588,20.977928464893917,0.5608906745910645,9.005813593648465,1.7522324744209203
MCQA_0025_10,MCQA,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Thôi cô ạ, cứ để bạn Lan viết trước.","Mai đã nói chi khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, rứa thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.",B,PNT4,Daily Conversation,high,5ea76d15-516d-4285-a781-7b1c6a04a627,0,EXPERT_AUTO_PASS,rewrite,"Mai đã nói gì khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, thế thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.","Mai đã nói chi khi biết cô cũng quyết định cho mình viết bút mực?
A. Thôi cô ạ, em không thích viết bút mực.
B. Thôi cô ạ, cứ để bạn Lan viết trước.
C. Thôi cô ạ, rứa thì em không cho Lan mượn bút nữa.
D. Thôi cô ạ, em nhường bạn Lan viết bút mực.",59,59,1.0,91,2.4825801849365234,11.972114871245452,93,2.6426048278808594,14.04975317318864,0.16002464294433594,2.077638301943187,1.1735397901112063
MCQA_0025_9,MCQA,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",Tiếc nuối.,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,2,REVIEW_PASS,rewrite,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.","Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",29,29,1.0,47,3.2294540405273438,25.265859069664284,47,3.2294540405273438,25.265859069664284,0.0,0.0,1.0
MCQA_0025_9,MCQA,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",Tiếc nuối.,"Thái độ của Mai thế nào lúc cô bảo cũng tính cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",C,PNN,Daily Conversation,high,88759523-55db-4c51-872d-a8b43438fa82,1,EXPERT_REVIEW_PASS,rewrite,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.","Thái độ của Mai thế nào lúc cô bảo cũng tính cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",29,28,0.9655172413793104,47,3.2294540405273438,25.265859069664284,46,3.4861629009246826,32.66038582734695,0.25670886039733887,7.394526757682666,1.292668724910327
MCQA_0025_9,MCQA,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",Tiếc nuối.,"Thái độ của Mai răng khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc núi.
D. Hối hận.",C,PNT1,Daily Conversation,high,a4432712-749b-4d01-8b03-4cb9d0f81348,1,EXPERT_REVIEW_PASS,rewrite,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.","Thái độ của Mai răng khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc núi.
D. Hối hận.",29,27,0.9310344827586207,47,3.2294540405273438,25.265859069664284,44,4.141769886016846,62.91407370756985,0.912315845489502,37.64821463790557,2.4900825075490225
MCQA_0025_9,MCQA,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",Tiếc nuối.,"Thái độ của Mai a răng khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",C,PNT2,Daily Conversation,high,7d958013-3acc-4719-a459-b3a565d57865,0,EXPERT_AUTO_PASS,rewrite,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.","Thái độ của Mai a răng khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",29,28,0.9655172413793104,47,3.2294540405273438,25.265859069664284,46,3.6350207328796387,37.90263871984249,0.4055666923522949,12.636779650178209,1.5001523841059767
MCQA_0025_9,MCQA,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",Tiếc nuối.,"Thái độ của Mai như răng khi cô nói cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",C,PNT3,Daily Conversation,high,88346002-a7b4-4be1-aec6-e1e3625416ee,2,REVIEW_PASS,rewrite,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.","Thái độ của Mai như răng khi cô nói cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",29,28,0.9655172413793104,47,3.2294540405273438,25.265859069664284,46,3.710075855255127,40.85690562044706,0.4806218147277832,15.591046550782774,1.6170796135525953
MCQA_0025_9,MCQA,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",Tiếc nuối.,"Thái độ của Mai như răn khi cô kêu cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",C,PNT4,Daily Conversation,high,79761839-4e36-4d46-bc8f-bfd4e0af851a,2,REVIEW_PASS,rewrite,"Thái độ của Mai như thế nào khi cô bảo cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.","Thái độ của Mai như răn khi cô kêu cũng định cho Mai viết bút mực?
A. Ngạc nhiên.
B. Vui mừng.
C. Tiếc nuối.
D. Hối hận.",29,28,0.9655172413793104,47,3.2294540405273438,25.265859069664284,48,3.7858192920684814,44.071763417646565,0.5563652515411377,18.80590434798228,1.7443207965393026
MCQA_0036_5,MCQA,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Đồng nào mua mắm, đồng nào mua tương.","Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.",C,PNB,Daily Conversation,high,7e49e369-5b4e-4441-ba22-55eb0d6e2bdf,2,REVIEW_PASS,rewrite,"Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.","Lần thứ hai, cậu bé lại quay về hỏi bà điều gì?
A. Bát nào là bát tương, bát nào là bát mắm.
B. Bát nào đựng mắm, bát nào đựng tương.
C. Đồng nào mua mắm, đồng nào mua tương.
D. Chọn mắm và tương như thế nào là ngon.",51,51,1.0,80,2.469477891921997,11.81627586774381,80,2.469477891921997,11.81627586774381,0.0,0.0,1.0
