sample_id,task,target_dialect,opcode,standard_span,dialect_span,category,source
MCQA_0074_5,MCQA,PNT3,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0074_5,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0074_5,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0074_5,MCQA,PNT3,replace,bảo,kêu,Predicate vocabulary,lexicon_match
MCQA_0074_5,MCQA,PNT4,replace,sao,ren,Interrogatives,lexicon_match
MCQA_0074_5,MCQA,PNT4,replace,thấy,nghe,Predicate vocabulary,lexicon_match
MCQA_0074_5,MCQA,PNT4,replace,bảo,kêu,Predicate vocabulary,lexicon_match
MCQA_0074_5,MCQA,PNT4,replace,việc gì,chuyện chi,Interrogatives,lexicon_match
MCQA_0074_5,MCQA,PNT4,replace,bạn,nó,Pronouns,lexicon_match
MCQA_0074_6,MCQA,PNT1,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0074_6,MCQA,PNT1,replace,làm,mằn,Predicate vocabulary,lexicon_match
MCQA_0074_6,MCQA,PNT1,replace,làm,mằn,Predicate vocabulary,lexicon_match
MCQA_0074_6,MCQA,PNT1,replace,làm,mằn,Predicate vocabulary,lexicon_match
MCQA_0074_6,MCQA,PNT2,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0074_6,MCQA,PNT2,replace,mẹ,mệ,Kinship/Honorific terms,lexicon_match
MCQA_0074_6,MCQA,PNT2,replace,làm,mần,Predicate vocabulary,lexicon_match
MCQA_0074_6,MCQA,PNT2,replace,mẹ,mệ,Kinship/Honorific terms,lexicon_match
MCQA_0074_6,MCQA,PNT2,replace,làm,mần,Predicate vocabulary,lexicon_match
MCQA_0074_6,MCQA,PNT3,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0074_6,MCQA,PNT3,replace,làm,mần,Predicate vocabulary,lexicon_match
MCQA_0074_6,MCQA,PNT4,replace,sao,ren,Interrogatives,lexicon_match
MCQA_0074_6,MCQA,PNT4,replace,ấy,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0077_0,MCQA,PNN,replace,gọi,kêu,Predicate vocabulary,lexicon_match
MCQA_0077_0,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNT2,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0077_0,MCQA,PNT2,replace,gọi,kêu,Predicate vocabulary,lexicon_match
MCQA_0077_0,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNT3,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0077_0,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0077_0,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0077_0,MCQA,PNT3,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0077_0,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0077_0,MCQA,PNT4,replace,sao,răn,Interrogatives,lexicon_match
MCQA_0080_0,MCQA,PNT1,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0080_0,MCQA,PNT2,replace,chơi gì,chi,Interrogatives,lexicon_match
MCQA_0080_0,MCQA,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0080_0,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0080_0,MCQA,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0080_0,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0081_3,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0081_3,MCQA,PNT3,replace,bé nhỏ,dỏ,Predicate vocabulary,lexicon_match
MCQA_0081_3,MCQA,PNT4,replace,mẹ,má,Kinship/Honorific terms,lexicon_match
MCQA_0081_3,MCQA,PNT4,replace,thế nào,ren,Interrogatives,lexicon_match
MCQA_0081_4,MCQA,PNT1,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0081_4,MCQA,PNT2,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0081_4,MCQA,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0081_4,MCQA,PNT3,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0081_4,MCQA,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0081_4,MCQA,PNT4,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0087_0,MCQA,PNT1,replace,nào,mô,Negation/Function words,lexicon_match
MCQA_0087_0,MCQA,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0087_0,MCQA,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0090_10,MCQA,PNT4,replace,xấu hổ,mắc cỡ,Predicate vocabulary,lexicon_match
MCQA_0090_6,MCQA,PNN,delete,thế,,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0090_6,MCQA,PNN,replace,chiếc,cái,Negation/Function words,lexicon_match
MCQA_0090_6,MCQA,PNN,replace,chiếc,cái,Negation/Function words,lexicon_match
MCQA_0090_6,MCQA,PNN,replace,thế,vậy,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNN,replace,chiếc,cái,Negation/Function words,lexicon_match
MCQA_0090_6,MCQA,PNN,replace,thế,vậy,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNT2,replace,như thế,a rứa,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNT2,replace,như thế,a rứa,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0090_6,MCQA,PNT3,replace,chiếc,cái,Negation/Function words,lexicon_match
MCQA_0090_6,MCQA,PNT3,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNT3,replace,vờ,giả đò,Predicate vocabulary,lexicon_match
MCQA_0090_6,MCQA,PNT3,replace,vờ,giả đò,Predicate vocabulary,lexicon_match
MCQA_0090_6,MCQA,PNT3,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
MCQA_0090_6,MCQA,PNT4,replace,thế nào,răn,Interrogatives,lexicon_match
MCQA_0091_0,MCQA,PNT1,replace,làm gì,mằn răng,Interrogatives,lexicon_match
MCQA_0091_0,MCQA,PNT2,replace,đã,nớ đạ,Connectives/Aspect markers,lexicon_match
MCQA_0091_0,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0091_0,MCQA,PNT3,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0091_0,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0091_1,MCQA,PNT1,replace,làm gì,mằn chi,Interrogatives,lexicon_match
MCQA_0091_1,MCQA,PNT2,replace,thấy,chộ,Predicate vocabulary,lexicon_match
MCQA_0091_1,MCQA,PNT2,replace,cái,cấy,Negation/Function words,lexicon_match
MCQA_0091_1,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0091_1,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0092_1,MCQA,PNT1,replace,làm gì,mằn chi,Interrogatives,lexicon_match
MCQA_0092_1,MCQA,PNT2,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0092_1,MCQA,PNT2,replace,mẹ,mệ,Kinship/Honorific terms,lexicon_match
MCQA_0092_1,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0092_1,MCQA,PNT4,replace,gì,cái chi,Interrogatives,lexicon_match
MCQA_0092_2,MCQA,PNN,replace,tấm,cái,Negation/Function words,lexicon_match
MCQA_0092_2,MCQA,PNT1,replace,làm gì,mằn chi,Interrogatives,lexicon_match
MCQA_0092_2,MCQA,PNT2,replace,đã,đạ,Connectives/Aspect markers,lexicon_match
MCQA_0092_2,MCQA,PNT3,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0092_2,MCQA,PNT3,replace,tấm,cấy,Negation/Function words,lexicon_match
MCQA_0092_2,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0095_1,MCQA,PNT2,replace,nó,răng a hấn,Pronouns,lexicon_match
MCQA_0095_1,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0095_1,MCQA,PNT3,replace,nó,hắn,Pronouns,lexicon_match
MCQA_0095_1,MCQA,PNT4,replace,nó,hén,Pronouns,lexicon_match
MCQA_0096_0,MCQA,PNT2,replace,làm,mần,Predicate vocabulary,lexicon_match
MCQA_0096_0,MCQA,PNT2,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0096_0,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0096_0,MCQA,PNT4,replace,thế nào,răn,Interrogatives,lexicon_match
MCQA_0098_4,MCQA,PNB,replace,cha,bố,Kinship/Honorific terms,lexicon_match
MCQA_0098_4,MCQA,PNB,replace,cha,bố,Kinship/Honorific terms,lexicon_match
MCQA_0098_4,MCQA,PNB,replace,cha,bố,Kinship/Honorific terms,lexicon_match
MCQA_0098_4,MCQA,PNB,replace,cha,bố,Kinship/Honorific terms,lexicon_match
MCQA_0098_4,MCQA,PNN,replace,chàng,ảnh,Kinship/Honorific terms; Pronouns,lexicon_match
MCQA_0098_4,MCQA,PNN,replace,chàng,ảnh,Kinship/Honorific terms; Pronouns,lexicon_match
MCQA_0098_4,MCQA,PNN,replace,chàng,ảnh,Kinship/Honorific terms; Pronouns,lexicon_match
MCQA_0098_4,MCQA,PNN,replace,không,chuồng,Negation/Function words,lexicon_match
MCQA_0098_4,MCQA,PNT1,replace,nào,mô,Negation/Function words,lexicon_match
MCQA_0098_4,MCQA,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0098_4,MCQA,PNT2,replace,đã,đả,Connectives/Aspect markers,lexicon_match
MCQA_0098_4,MCQA,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0098_4,MCQA,PNT3,replace,chiếc,cấy,Negation/Function words,lexicon_match
MCQA_0098_4,MCQA,PNT4,replace,nào,mô,Interrogatives,lexicon_match
MCQA_0098_8,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0098_8,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0098_8,MCQA,PNT1,replace,làm gì,mằn chi,Interrogatives,lexicon_match
MCQA_0098_8,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0098_8,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0100_1,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0100_1,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0100_1,MCQA,PNT2,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0100_1,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0100_1,MCQA,PNT2,replace,thấy,chộ,Predicate vocabulary,lexicon_match
MCQA_0100_1,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0100_1,MCQA,PNT2,replace,thấy,chộ,Predicate vocabulary,lexicon_match
MCQA_0100_1,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0100_1,MCQA,PNT3,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0100_1,MCQA,PNT3,replace,nhìn thấy,chộ,Predicate vocabulary,lexicon_match
MCQA_0100_1,MCQA,PNT3,replace,nên,bơ,Connectives/Aspect markers,lexicon_match
MCQA_0100_1,MCQA,PNT3,replace,nhìn thấy,chộ,Predicate vocabulary,lexicon_match
MCQA_0100_1,MCQA,PNT4,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0100_2,MCQA,PNN,replace,gọi,kêu,Predicate vocabulary,lexicon_match
MCQA_0100_2,MCQA,PNT1,replace,làm gì,mằn chi,Interrogatives,lexicon_match
MCQA_0100_2,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0100_2,MCQA,PNT2,replace,gọi,hú,Predicate vocabulary,lexicon_match
MCQA_0100_2,MCQA,PNT3,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0100_2,MCQA,PNT3,replace,nó,hắn,Pronouns,lexicon_match
MCQA_0100_2,MCQA,PNT3,replace,gọi,hú,Predicate vocabulary,lexicon_match
MCQA_0100_2,MCQA,PNT4,replace,gọi,kêu,Predicate vocabulary,lexicon_match
MCQA_0104_4,MCQA,PNT1,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0104_4,MCQA,PNT1,replace,nào,mô,Negation/Function words,lexicon_match
MCQA_0104_4,MCQA,PNT2,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0104_4,MCQA,PNT2,replace,đã,đạ,Connectives/Aspect markers,lexicon_match
MCQA_0104_4,MCQA,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0104_4,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0104_4,MCQA,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0104_4,MCQA,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0104_4,MCQA,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0104_4,MCQA,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0104_4,MCQA,PNT4,replace,nào,mô,Interrogatives,lexicon_match
MCQA_0104_4,MCQA,PNT4,replace,nào,mô,Interrogatives,lexicon_match
MCQA_0106_3,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0106_3,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0106_3,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0114_1,MCQA,PNB,replace,như thế nào,gì,Interrogatives,lexicon_match
MCQA_0114_1,MCQA,PNN,delete,thế,,Demonstratives/Deixis,lexicon_match
MCQA_0114_1,MCQA,PNT2,replace,đã,đạ,Connectives/Aspect markers,lexicon_match
MCQA_0114_1,MCQA,PNT2,replace,như thế nào,chi,Interrogatives,lexicon_match
MCQA_0114_1,MCQA,PNT3,replace,như thế nào,chi,Interrogatives,lexicon_match
MCQA_0114_1,MCQA,PNT3,replace,xem,coi,Predicate vocabulary,lexicon_match
MCQA_0114_1,MCQA,PNT4,replace,như thế nào,ren,Interrogatives,lexicon_match
MCQA_0114_1,MCQA,PNT4,replace,xem,coi,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNN,delete,rất,,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNN,delete,rất,,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNT1,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0114_6,MCQA,PNT1,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0114_6,MCQA,PNT1,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0114_6,MCQA,PNT2,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0114_6,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0114_6,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0114_6,MCQA,PNT2,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0114_6,MCQA,PNT2,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0114_6,MCQA,PNT3,replace,sao,răng,Interrogatives,lexicon_match
MCQA_0114_6,MCQA,PNT3,replace,xem,coi,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0114_6,MCQA,PNT3,replace,xem,coi,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNT3,replace,xem,coi,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNT3,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0114_6,MCQA,PNT4,replace,sao,ren,Interrogatives,lexicon_match
MCQA_0114_6,MCQA,PNT4,replace,bạn,nó,Pronouns,lexicon_match
MCQA_0114_6,MCQA,PNT4,replace,chẳng,không,Negation/Function words,lexicon_match
MCQA_0114_6,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0114_6,MCQA,PNT4,replace,xem,coi,Predicate vocabulary,lexicon_match
MCQA_0114_6,MCQA,PNT4,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0116_5,MCQA,PNB,replace,họ,ông ấy,Pronouns,lexicon_match
MCQA_0116_5,MCQA,PNN,replace,chân,thiệt,Connectives/Aspect markers,lexicon_match
MCQA_0116_5,MCQA,PNT2,replace,khiến,mần,Predicate vocabulary,lexicon_match
MCQA_0116_5,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0116_5,MCQA,PNT3,replace,chân,thiệt,Connectives/Aspect markers,lexicon_match
MCQA_0116_5,MCQA,PNT3,replace,khiến,làm,Predicate vocabulary,lexicon_match
MCQA_0116_5,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0116_6,MCQA,PNN,replace,như thế nào,sao,Interrogatives,lexicon_match
MCQA_0116_6,MCQA,PNT1,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0116_6,MCQA,PNT2,replace,này chúng,ni,Demonstratives/Deixis,lexicon_match
MCQA_0116_6,MCQA,PNT3,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0116_6,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0116_6,MCQA,PNT4,replace,này,ni,Demonstratives/Deixis,lexicon_match
MCQA_0116_6,MCQA,PNT4,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0120_3,MCQA,PNN,replace,cậu,nó,Pronouns,lexicon_match
MCQA_0120_3,MCQA,PNN,replace,cậu,nó,Pronouns,lexicon_match
MCQA_0120_3,MCQA,PNT3,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0120_3,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0120_3,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0120_3,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0120_3,MCQA,PNT3,replace,cậu,hắn,Pronouns,lexicon_match
MCQA_0120_3,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0120_7,MCQA,PNT2,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0120_7,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0120_7,MCQA,PNT4,replace,thế nào,răn,Interrogatives,lexicon_match
MCQA_0123_0,MCQA,PNB,replace,như thế nào,gì,Interrogatives,lexicon_match
MCQA_0123_0,MCQA,PNN,replace,như thế nào,sao,Interrogatives,lexicon_match
MCQA_0123_0,MCQA,PNN,replace,đã không,hông,Negation/Function words,lexicon_match
MCQA_0123_0,MCQA,PNT1,replace,làm,mần,Predicate vocabulary,lexicon_match
MCQA_0123_0,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0123_0,MCQA,PNT4,replace,như thế nào,ren,Interrogatives,lexicon_match
MCQA_0123_6,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0123_6,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0123_6,MCQA,PNT4,replace,nào,mô,Interrogatives,lexicon_match
MCQA_0126_2,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0127_0,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0127_0,MCQA,PNT3,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0127_0,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0127_3,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0127_3,MCQA,PNT1,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0127_3,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0127_3,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0127_3,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0127_3,MCQA,PNT4,replace,gọi,kêu,Predicate vocabulary,lexicon_match
MCQA_0128_1,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0128_1,MCQA,PNN,replace,không,hông,Negation/Function words,lexicon_match
MCQA_0128_1,MCQA,PNT1,replace,nào,mô,Negation/Function words,lexicon_match
MCQA_0128_1,MCQA,PNT2,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0128_1,MCQA,PNT3,replace,nào,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0128_1,MCQA,PNT3,replace,nhìn,nhòm,Predicate vocabulary,lexicon_match
MCQA_0128_1,MCQA,PNT3,replace,bố,cha,Kinship/Honorific terms,lexicon_match
MCQA_0128_1,MCQA,PNT4,replace,nào,mô,Interrogatives,lexicon_match
MCQA_0128_1,MCQA,PNT4,replace,bố,ba,Kinship/Honorific terms,lexicon_match
MCQA_0128_2,MCQA,PNB,delete,bố,,Kinship/Honorific terms,lexicon_match
MCQA_0128_2,MCQA,PNB,replace,rất,thật,Predicate vocabulary,lexicon_match
MCQA_0128_2,MCQA,PNN,delete,rất,,Predicate vocabulary,lexicon_match
MCQA_0128_2,MCQA,PNT2,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0128_2,MCQA,PNT3,replace,làm gì,mần chi,Interrogatives,lexicon_match
MCQA_0128_2,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0128_2,MCQA,PNT4,replace,bảo,kêu,Predicate vocabulary,lexicon_match
MCQA_0137_1,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0137_1,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0137_1,MCQA,PNT4,replace,bố,ba,Kinship/Honorific terms,lexicon_match
MCQA_0137_1,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0137_3,MCQA,PNT2,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0137_3,MCQA,PNT3,replace,bố,cha,Kinship/Honorific terms,lexicon_match
MCQA_0137_3,MCQA,PNT3,replace,khuyên,kêu,Predicate vocabulary,lexicon_match
MCQA_0137_3,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0138_3,MCQA,PNN,replace,như thế nào,sao,Interrogatives,lexicon_match
MCQA_0138_3,MCQA,PNN,replace,thế,vậy,Demonstratives/Deixis,lexicon_match
MCQA_0138_3,MCQA,PNN,replace,tôi,tui,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNN,replace,tôi,tui,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNN,replace,nhé,nhen,Discourse particles,lexicon_match
MCQA_0138_3,MCQA,PNN,replace,tôi,tui,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT1,replace,đâu,mô,Negation/Function words,lexicon_match
MCQA_0138_3,MCQA,PNT2,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
MCQA_0138_3,MCQA,PNT2,replace,tôi,tui,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT2,replace,tôi,tui,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT2,replace,nhé,hè,Discourse particles,lexicon_match
MCQA_0138_3,MCQA,PNT2,replace,đâu,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0138_3,MCQA,PNT2,replace,tôi,tui,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,như thế nào,chi,Interrogatives,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,tôi,em,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,tôi,em,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,nhé,nghe,Discourse particles,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,tôi,em,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,đâu,mô,Interrogatives; Negation/Function words,lexicon_match
MCQA_0138_3,MCQA,PNT3,replace,tôi,em,Pronouns,lexicon_match
MCQA_0138_3,MCQA,PNT4,replace,như thế nào,chi,Interrogatives,lexicon_match
MCQA_0138_3,MCQA,PNT4,replace,thế,rứa,Demonstratives/Deixis,lexicon_match
MCQA_0138_3,MCQA,PNT4,replace,đâu,mô,Interrogatives,lexicon_match
MCQA_0138_5,MCQA,PNN,replace,ngã,té,Predicate vocabulary,lexicon_match
MCQA_0138_5,MCQA,PNT2,replace,không,nỏ,Negation/Function words,lexicon_match
MCQA_0138_5,MCQA,PNT3,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0138_5,MCQA,PNT4,replace,gì,chi,Interrogatives,lexicon_match
MCQA_0138_5,MCQA,PNT4,replace,đó,nớ,Demonstratives/Deixis,lexicon_match
MCQA_0140_3,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0140_3,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0140_3,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0140_3,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0140_3,MCQA,PNN,delete,rất,,Predicate vocabulary,lexicon_match
MCQA_0140_3,MCQA,PNN,replace,ông,ổng,Pronouns,lexicon_match
MCQA_0140_3,MCQA,PNT3,replace,thế nào,răng,Interrogatives,lexicon_match
MCQA_0140_3,MCQA,PNT4,replace,thế nào,răn,Interrogatives,lexicon_match
MCQA_0140_3,MCQA,PNT4,replace,ông,ổng,Pronouns,lexicon_match
