sample_id,task,target_dialect,opcode,opcode_seq,standard_span,dialect_span,standard_span_len,dialect_span_len,is_known,match_direction,category,lexicon_standard_word,lexicon_region_column
MCQA_0036_5,MCQA,PNT4,replace,4,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0036_5,MCQA,PNT4,replace,5,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0036_5,MCQA,PNT4,replace,6,nào,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0036_5,MCQA,PNT4,replace,7,thế nào,răng,2,1,True,standard_word,Interrogatives,ren; sao; sô,PhuYen; QuangNam; QuangNgai
MCQA_0037_2,MCQA,PNN,replace,0,ông bố,ba,2,1,False,none,Kinship/Honorific terms,,
MCQA_0037_2,MCQA,PNN,replace,1,mẹ nhé,má nhen,2,2,False,none,Kinship/Honorific terms,,
MCQA_0037_2,MCQA,PNN,replace,2,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0037_2,MCQA,PNN,replace,3,mẹ,má,1,1,False,none,Kinship/Honorific terms,,
MCQA_0037_2,MCQA,PNN,replace,4,mẹ,má,1,1,False,none,Kinship/Honorific terms,,
MCQA_0037_2,MCQA,PNN,replace,5,lại,về,1,1,False,none,Predicate vocabulary,,
MCQA_0037_2,MCQA,PNN,replace,6,mẹ và,má rồi,2,2,False,none,Kinship/Honorific terms,,
MCQA_0037_2,MCQA,PNN,replace,7,cạnh,kế bên,1,2,False,none,Predicate vocabulary,,
MCQA_0037_2,MCQA,PNN,replace,8,bố,ba,1,1,False,none,Kinship/Honorific terms,,
MCQA_0037_2,MCQA,PNT1,replace,0,nói,nuối,1,1,False,none,Orthographic variant,,
MCQA_0037_2,MCQA,PNT1,replace,1,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0037_2,MCQA,PNT1,replace,2,cho,choa,1,1,True,dialect_phrase,Pronouns,tao; tôi,ThanhHoa
MCQA_0037_2,MCQA,PNT1,replace,3,cho,choa,1,1,True,dialect_phrase,Pronouns,tao; tôi,ThanhHoa
MCQA_0037_2,MCQA,PNT1,replace,4,cho,choa,1,1,True,dialect_phrase,Pronouns,tao; tôi,ThanhHoa
MCQA_0037_2,MCQA,PNT1,replace,5,nghe,nghie,1,1,False,none,Orthographic variant,,
MCQA_0037_2,MCQA,PNT1,replace,6,nói,nuối,1,1,False,none,Orthographic variant,,
MCQA_0037_2,MCQA,PNT2,replace,0,nhé,nha,1,1,True,standard_word,Discourse particles,nghe,HaTinh_QB_QT
MCQA_0037_2,MCQA,PNT2,replace,1,đã làm gì,đạ mần chi,3,3,False,none,Multi-word idiom,,
MCQA_0037_2,MCQA,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0037_2,MCQA,PNT3,replace,0,ông bố,bọ,2,1,True,dialect_phrase,Kinship/Honorific terms,bố,HaTinh_QB_QT
MCQA_0037_2,MCQA,PNT3,replace,1,nhé,nghe,1,1,True,dialect_phrase,Discourse particles,nha; nhé,HaTinh_QB_QT; Hue
MCQA_0037_2,MCQA,PNT3,replace,2,làm gì,mần cấy chi,2,3,True,standard_word,Interrogatives,mần chi,HaTinh_QB_QT; Hue
MCQA_0037_2,MCQA,PNT3,replace,3,không,nọ,1,1,True,standard_word,Negation/Function words,nỏ,HaTinh_QB_QT
MCQA_0037_2,MCQA,PNT3,replace,4,và,rồi,1,1,False,none,Connectives/Aspect markers,,
MCQA_0037_2,MCQA,PNT3,replace,5,bố,bọ,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,HaTinh_QB_QT
MCQA_0037_2,MCQA,PNT4,replace,0,bố,ba,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,QuangNam; QuangNgai
MCQA_0037_2,MCQA,PNT4,replace,1,nhé,nghe,1,1,False,none,Discourse particles,,
MCQA_0037_2,MCQA,PNT4,replace,2,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0037_2,MCQA,PNT4,replace,3,bố,ba,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,QuangNam; QuangNgai
MCQA_0037_4,MCQA,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0037_4,MCQA,PNN,replace,1,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0037_4,MCQA,PNN,replace,2,đến,tới,1,1,False,none,Predicate vocabulary,,
MCQA_0037_4,MCQA,PNT1,replace,0,nghe người,nghie ngừi,2,2,False,none,Orthographic variant,,
MCQA_0037_4,MCQA,PNT1,replace,1,nói,nuối,1,1,False,none,Orthographic variant,,
MCQA_0037_4,MCQA,PNT1,replace,2,điện,địn,1,1,False,none,Orthographic variant,,
MCQA_0037_4,MCQA,PNT1,replace,3,vậy,rứ,1,1,False,none,Demonstratives/Deixis,,
MCQA_0037_4,MCQA,PNT1,replace,4,vậy,rứ,1,1,False,none,Demonstratives/Deixis,,
MCQA_0037_4,MCQA,PNT2,replace,0,sao không,răng nỏ,2,2,False,none,Interrogatives,,
MCQA_0037_4,MCQA,PNT2,replace,1,vậy,rứa,1,1,True,dialect_phrase,Demonstratives/Deixis,vậy / thế,NgheAn
MCQA_0037_4,MCQA,PNT2,replace,2,vậy,rứa,1,1,True,dialect_phrase,Demonstratives/Deixis,vậy / thế,NgheAn
MCQA_0037_4,MCQA,PNT2,replace,3,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0037_4,MCQA,PNT3,replace,0,tại sao,vì răng,2,2,False,none,Interrogatives,,
MCQA_0037_4,MCQA,PNT3,replace,1,nói chuyện,gọi,2,1,False,none,Predicate vocabulary,,
MCQA_0037_4,MCQA,PNT3,replace,2,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như ri; như rứa; ri,HaTinh_QB_QT; Hue
MCQA_0037_4,MCQA,PNT3,replace,3,mất lịch sự,bờ hơ,3,2,True,dialect_phrase,Predicate vocabulary,vô duyên,HaTinh_QB_QT
MCQA_0037_4,MCQA,PNT3,replace,4,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như ri; như rứa; ri,HaTinh_QB_QT; Hue
MCQA_0037_4,MCQA,PNT4,replace,0,sao,ren,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,QuangNam
MCQA_0037_4,MCQA,PNT4,replace,1,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như ri; như rứa; như vầy; như vậy,PhuYen; QuangNam; QuangNgai
MCQA_0037_4,MCQA,PNT4,replace,2,vậy,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như ri; như rứa; như vầy; như vậy,PhuYen; QuangNam; QuangNgai
MCQA_0037_4,MCQA,PNT4,replace,3,đến,tới,1,1,False,none,Predicate vocabulary,,
MCQA_0039_4,MCQA,PNN,replace,0,khi,lúc,1,1,False,none,Connectives/Aspect markers,,
MCQA_0039_4,MCQA,PNN,replace,1,gấp gáp,rốp rẻng,2,2,False,none,Predicate vocabulary,,
MCQA_0039_4,MCQA,PNN,delete,2,ý,,1,0,False,none,Unknown,,
MCQA_0039_4,MCQA,PNN,replace,3,gì,sao,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,NamBo
MCQA_0039_4,MCQA,PNN,replace,4,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0039_4,MCQA,PNN,replace,5,đến,tới,1,1,False,none,Predicate vocabulary,,
MCQA_0039_4,MCQA,PNN,replace,6,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0039_4,MCQA,PNN,replace,7,các,mấy,1,1,False,none,Negation/Function words,,
MCQA_0039_4,MCQA,PNN,replace,8,nấp mau,núp lẹ,2,2,False,none,Predicate vocabulary,,
MCQA_0039_4,MCQA,PNT1,replace,0,mẹ,miẹ,1,1,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT1,replace,1,liên,lin,1,1,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT1,replace,2,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0039_4,MCQA,PNT1,replace,3,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT1,replace,4,ngon,ngoan,1,1,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT1,replace,5,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT1,replace,6,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0039_4,MCQA,PNT1,replace,7,hiểm,hỉm,1,1,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT1,replace,8,con kiếm,coan kím,2,2,False,none,Orthographic variant,,
MCQA_0039_4,MCQA,PNT2,replace,0,mẹ,mệ,1,1,True,dialect_phrase,Kinship/Honorific terms,bà,HaTinh_QB_QT; NgheAn
MCQA_0039_4,MCQA,PNT2,replace,1,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0039_4,MCQA,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0039_4,MCQA,PNT2,replace,3,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0039_4,MCQA,PNT3,delete,0,ý,,1,0,False,none,Unknown,,
MCQA_0039_4,MCQA,PNT3,replace,1,gì,răng,1,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0039_4,MCQA,PNT3,replace,2,các con,mấy đứa,2,2,False,none,Pronouns,,
MCQA_0039_4,MCQA,PNT3,replace,3,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0039_4,MCQA,PNT3,replace,4,các con,mấy đứa,2,2,False,none,Pronouns,,
MCQA_0039_4,MCQA,PNT3,replace,5,tai họa nấp,nguy hiểm trốn,3,3,False,none,Predicate vocabulary,,
MCQA_0039_4,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0039_4,MCQA,PNT4,replace,1,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0039_4,MCQA,PNT4,replace,2,nấp mau,núp nhanh,2,2,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNB,replace,0,cặp,gắp,1,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNB,replace,1,trách,cười,1,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNN,replace,0,lười,làm,1,1,True,dialect_phrase,Predicate vocabulary,làm,NamBo
MCQA_0041_5,MCQA,PNN,delete,1,như,,1,0,False,none,Unknown,,
MCQA_0041_5,MCQA,PNN,replace,2,quả,trái,1,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNN,replace,3,nhặt quả,luợm trái,2,2,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNN,replace,4,quả,trái,1,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNN,replace,5,chê trách,quở,2,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNT1,replace,0,lười biếng,lừi bíng,2,2,False,none,Orthographic variant,,
MCQA_0041_5,MCQA,PNT1,replace,1,như thế nào,răng,3,1,False,none,Interrogatives,,
MCQA_0041_5,MCQA,PNT1,replace,2,bỏ vào,bỏa vô,2,2,False,none,Orthographic variant,,
MCQA_0041_5,MCQA,PNT1,replace,3,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0041_5,MCQA,PNT2,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
MCQA_0041_5,MCQA,PNT2,insert,1,,cái,0,1,False,none,Unknown,,
MCQA_0041_5,MCQA,PNT2,replace,2,này như thế nào,ni a răng,4,3,False,none,Multi-word idiom,,
MCQA_0041_5,MCQA,PNT2,replace,3,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0041_5,MCQA,PNT2,replace,4,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0041_5,MCQA,PNT3,replace,0,này,ni,1,1,True,dialect_phrase,Demonstratives/Deixis,này,HaTinh_QB_QT; Hue
MCQA_0041_5,MCQA,PNT3,replace,1,thế nào,răng,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0041_5,MCQA,PNT3,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0041_5,MCQA,PNT3,replace,3,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0041_5,MCQA,PNT4,replace,0,này như thế nào,ni ra ren,4,3,False,none,Interrogatives,,
MCQA_0041_5,MCQA,PNT4,replace,1,dùng,lấy,1,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNT4,replace,2,cặp,gắp,1,1,False,none,Predicate vocabulary,,
MCQA_0041_5,MCQA,PNT4,replace,3,dùng,lấy,1,1,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNB,replace,0,siêng năng,chăm chỉ,2,2,False,none,Idiomatic expressions,,
MCQA_0041_7,MCQA,PNN,replace,0,đâu,gì,1,1,True,dialect_phrase,Interrogatives,gì,NamBo
MCQA_0041_7,MCQA,PNN,replace,1,lười thế,làm biếng vậy,2,3,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNN,replace,2,lười,làm biếng,1,2,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNN,replace,3,đáng buồn,mắc,2,1,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNN,replace,4,chàng lười,ảnh làm biếng mà,2,4,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNN,replace,5,chàng lười,ảnh làm biếng mà,2,4,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNN,replace,6,chàng lười,ảnh làm biếng mà,2,4,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNN,replace,7,lười,làm biếng,1,2,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNN,replace,8,vì,tại anh,1,2,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNN,replace,9,lười,làm biếng,1,2,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNT1,replace,0,nói,nuối,1,1,False,none,Orthographic variant,,
MCQA_0041_7,MCQA,PNT1,replace,1,lười,nhác,1,1,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNT1,replace,2,lười,nhác,1,1,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNT1,replace,3,lười,nhác,1,1,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNT1,replace,4,lười,nhác,1,1,False,none,Predicate vocabulary,,
MCQA_0041_7,MCQA,PNT2,replace,0,"""người đâu","""ngài mô",2,2,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNT2,replace,1,lười thế,nhác rứa,2,2,False,none,Multi-word idiom,,
MCQA_0041_7,MCQA,PNT2,replace,2,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0041_7,MCQA,PNT3,replace,0,đâu,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
MCQA_0041_7,MCQA,PNT3,replace,1,thế,rứa,1,1,True,standard_word,Demonstratives/Deixis,a rứa; như rứa,HaTinh_QB_QT; Hue
MCQA_0041_7,MCQA,PNT3,replace,2,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0041_7,MCQA,PNT4,replace,0,đâu,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0041_7,MCQA,PNT4,replace,1,thế,rứa,1,1,True,standard_word,Demonstratives/Deixis,như dậy; như rứa; như vậy,PhuYen; QuangNam; QuangNgai
MCQA_0041_7,MCQA,PNT4,replace,2,gì,cái chi,1,2,True,standard_word,Interrogatives,chi; gì,PhuYen; QuangNam; QuangNgai
MCQA_0042_2,MCQA,PNB,replace,0,ta,mình,1,1,False,none,Pronouns,,
MCQA_0042_2,MCQA,PNN,replace,0,điều,cái,1,1,True,dialect_phrase,Negation/Function words,cái,NamBo
MCQA_0042_2,MCQA,PNN,delete,1,1,,1,0,False,none,Unknown,,
MCQA_0042_2,MCQA,PNN,insert,2,,ên,0,1,False,none,Unknown,,
MCQA_0042_2,MCQA,PNN,replace,3,1,phân,1,1,False,none,Out-of-scope,,
MCQA_0042_2,MCQA,PNN,replace,4,thật không,thiệt hông,2,2,False,none,Multi-word idiom,,
MCQA_0042_2,MCQA,PNN,delete,5,1,,1,0,False,none,Unknown,,
MCQA_0042_2,MCQA,PNN,insert,6,,ên,0,1,False,none,Unknown,,
MCQA_0042_2,MCQA,PNN,replace,7,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,NamBo
MCQA_0042_2,MCQA,PNN,delete,8,một thân một,,3,0,False,none,Unknown,,
MCQA_0042_2,MCQA,PNN,replace,9,thật đáng thương,ên thiệt tội nghiệp,3,4,False,none,Idiomatic expressions,,
MCQA_0042_2,MCQA,PNN,replace,10,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0042_2,MCQA,PNT1,replace,0,em,eim,1,1,False,none,Orthographic variant,,
MCQA_0042_2,MCQA,PNT1,replace,1,có,cóa,1,1,False,none,Orthographic variant,,
MCQA_0042_2,MCQA,PNT1,replace,2,có,cóa,1,1,False,none,Orthographic variant,,
MCQA_0042_2,MCQA,PNT2,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0042_2,MCQA,PNT2,replace,1,mình,chắc,1,1,False,none,Noise/Non-linguistic,,
MCQA_0042_2,MCQA,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0042_2,MCQA,PNT2,replace,3,mình,chắc,1,1,False,none,Noise/Non-linguistic,,
MCQA_0042_2,MCQA,PNT2,replace,4,thân một mình,chắc,3,1,False,none,Noise/Non-linguistic,,
MCQA_0042_2,MCQA,PNT2,replace,5,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0042_2,MCQA,PNT3,replace,0,điều gì,chi,2,1,True,dialect_phrase,Interrogatives,gì; sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0042_2,MCQA,PNT3,replace,1,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,HaTinh_QB_QT
MCQA_0042_2,MCQA,PNT3,replace,2,ta,mình,1,1,False,none,Pronouns,,
MCQA_0042_2,MCQA,PNT3,replace,3,thật,thiệt,1,1,True,dialect_phrase,Connectives/Aspect markers,thật,HaTinh_QB_QT
MCQA_0042_2,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0042_7,MCQA,PNN,replace,0,việc,chuyện,1,1,False,none,Predicate vocabulary,,
MCQA_0042_7,MCQA,PNN,replace,1,rằng,là,1,1,False,none,Connectives/Aspect markers,,
MCQA_0042_7,MCQA,PNN,replace,2,như thế nào,ra sao,3,2,False,none,Interrogatives,,
MCQA_0042_7,MCQA,PNN,replace,3,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0042_7,MCQA,PNN,delete,4,rất,,1,0,True,standard_word,Predicate vocabulary,dữ,NamBo
MCQA_0042_7,MCQA,PNN,insert,5,,dữ lắm,0,2,False,none,Unknown,,
MCQA_0042_7,MCQA,PNN,delete,6,rất,,1,0,True,standard_word,Predicate vocabulary,dữ,NamBo
MCQA_0042_7,MCQA,PNN,insert,7,,dữ lắm,0,2,False,none,Unknown,,
MCQA_0042_7,MCQA,PNT1,replace,0,cho,choa,1,1,True,dialect_phrase,Pronouns,tao; tôi,ThanhHoa
MCQA_0042_7,MCQA,PNT1,replace,1,toán,tón,1,1,False,none,Orthographic variant,,
MCQA_0042_7,MCQA,PNT1,replace,2,lúa,lú,1,1,False,none,Orthographic variant,,
MCQA_0042_7,MCQA,PNT1,replace,3,thương,thưng,1,1,False,none,Orthographic variant,,
MCQA_0042_7,MCQA,PNT2,replace,0,kia,tê,1,1,True,dialect_phrase,Demonstratives/Deixis; Pronouns,anh ấy; kia,HaTinh_QB_QT; NgheAn
MCQA_0042_7,MCQA,PNT2,replace,1,như thế nào,a răng,3,2,False,none,Interrogatives,,
MCQA_0042_7,MCQA,PNT2,replace,2,không,nỏ,1,1,True,dialect_phrase,Negation/Function words,không,HaTinh_QB_QT; NgheAn
MCQA_0042_7,MCQA,PNT2,replace,3,lúa,ló,1,1,False,none,Orthographic variant,,
MCQA_0042_7,MCQA,PNT3,replace,0,mình,miềng,1,1,False,none,Pronouns,,
MCQA_0042_7,MCQA,PNT3,replace,1,người kia mới,đứa tê,3,2,False,none,Multi-word idiom,,
MCQA_0042_7,MCQA,PNT3,replace,2,thế nào,răng,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,HaTinh_QB_QT; Hue
MCQA_0042_7,MCQA,PNT4,replace,0,thế nào,ren,2,1,True,dialect_phrase,Interrogatives,sao / thế nào,QuangNam
MCQA_0043_3,MCQA,PNB,replace,0,hão huyền,viển vông,2,2,False,none,Idiomatic expressions,,
MCQA_0043_3,MCQA,PNB,replace,1,đám,mảnh,1,1,False,none,Predicate vocabulary,,
MCQA_0043_3,MCQA,PNN,replace,0,người cha,ba,2,1,False,none,Kinship/Honorific terms,,
MCQA_0043_3,MCQA,PNN,replace,1,mảnh,miếng,1,1,False,none,Predicate vocabulary,,
MCQA_0043_3,MCQA,PNN,replace,2,mảnh,miếng,1,1,False,none,Predicate vocabulary,,
MCQA_0043_3,MCQA,PNN,replace,3,mảnh,miếng,1,1,False,none,Predicate vocabulary,,
MCQA_0043_3,MCQA,PNT1,replace,0,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,1,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0043_3,MCQA,PNT1,replace,2,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,3,hương,hưng,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,4,đuổi,đủi,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,5,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,6,đâu,mô,1,1,True,dialect_phrase,Negation/Function words,đâu (phủ định),ThanhHoa
MCQA_0043_3,MCQA,PNT1,replace,7,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,8,phiên,phin,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT1,replace,9,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0043_3,MCQA,PNT2,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
MCQA_0043_3,MCQA,PNT2,replace,1,đã làm gì,đạ mần chi,3,3,False,none,Multi-word idiom,,
MCQA_0043_3,MCQA,PNT2,replace,2,đâu,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; NgheAn
MCQA_0043_3,MCQA,PNT3,replace,0,cha,bọ,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,HaTinh_QB_QT
MCQA_0043_3,MCQA,PNT3,replace,1,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; Hue
MCQA_0043_3,MCQA,PNT3,replace,2,chẳng,nọ,1,1,False,none,Negation/Function words,,
MCQA_0043_3,MCQA,PNT3,replace,3,đâu,mô,1,1,True,dialect_phrase,Interrogatives; Negation/Function words,đâu (phủ định); đâu / nào,HaTinh_QB_QT; Hue
MCQA_0043_3,MCQA,PNT4,replace,0,đâu,mô,1,1,True,dialect_phrase,Interrogatives,đâu / nào,QuangNam
MCQA_0043_4,MCQA,PNB,replace,0,cha,bố,1,1,True,dialect_phrase,Kinship/Honorific terms,bố,BacBo
MCQA_0043_4,MCQA,PNN,replace,0,không,hông,1,1,True,dialect_phrase,Negation/Function words,không,NamBo
MCQA_0043_4,MCQA,PNN,replace,1,cha,ba,1,1,False,none,Kinship/Honorific terms,,
MCQA_0043_4,MCQA,PNN,replace,2,thuê,mướn,1,1,False,none,Predicate vocabulary,,
MCQA_0043_4,MCQA,PNN,replace,3,thuê,mướn,1,1,False,none,Predicate vocabulary,,
MCQA_0043_4,MCQA,PNT1,replace,0,con,coan,1,1,False,none,Orthographic variant,,
MCQA_0043_4,MCQA,PNT1,replace,1,gì,chi,1,1,False,none,Interrogatives,,
MCQA_0043_4,MCQA,PNT1,replace,2,họ,bọn hấn,1,2,False,none,Pronouns,,
MCQA_0043_4,MCQA,PNT1,replace,3,họ,bọn hấn,1,2,False,none,Pronouns,,
MCQA_0043_4,MCQA,PNT1,replace,4,họ,bọn hấn,1,2,False,none,Pronouns,,
MCQA_0043_4,MCQA,PNT1,replace,5,họ,bọn hấn,1,2,False,none,Pronouns,,
MCQA_0043_4,MCQA,PNT2,replace,0,người,đứa,1,1,False,none,Predicate vocabulary,,
MCQA_0043_4,MCQA,PNT2,replace,1,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0043_4,MCQA,PNT2,replace,2,họ,bọn nớ,1,2,True,dialect_phrase,Pronouns,chúng nó,HaTinh_QB_QT
MCQA_0043_4,MCQA,PNT2,replace,3,họ,bọn nớ,1,2,True,dialect_phrase,Pronouns,chúng nó,HaTinh_QB_QT
MCQA_0043_4,MCQA,PNT2,replace,4,họ,bọn nớ,1,2,True,dialect_phrase,Pronouns,chúng nó,HaTinh_QB_QT
MCQA_0043_4,MCQA,PNT2,replace,5,họ,bọn nớ,1,2,True,dialect_phrase,Pronouns,chúng nó,HaTinh_QB_QT
MCQA_0043_4,MCQA,PNT3,replace,0,làm gì,mần chi,2,2,True,dialect_phrase,Interrogatives,làm gì,HaTinh_QB_QT; Hue
MCQA_0043_4,MCQA,PNT4,replace,0,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,QuangNam
MCQA_0047_2,MCQA,PNB,replace,0,mẩu,mảnh,1,1,False,none,Predicate vocabulary,,
MCQA_0047_2,MCQA,PNN,replace,0,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0047_2,MCQA,PNN,insert,1,,quá,0,1,False,none,Unknown,,
MCQA_0047_2,MCQA,PNN,replace,2,bẩn,dơ,1,1,False,none,Predicate vocabulary,,
MCQA_0047_2,MCQA,PNN,replace,3,những,mấy,1,1,False,none,Negation/Function words,,
MCQA_0047_2,MCQA,PNT1,replace,0,bẩn,bửn,1,1,True,standard_word,Predicate vocabulary,nhớp nhúa,ThanhHoa
MCQA_0047_2,MCQA,PNT2,replace,0,đã,đạ,1,1,True,dialect_phrase,Connectives/Aspect markers,đã,HaTinh_QB_QT
MCQA_0047_2,MCQA,PNT2,replace,1,gì,chi,1,1,True,dialect_phrase,Interrogatives,gì,HaTinh_QB_QT; NgheAn
MCQA_0047_2,MCQA,PNT2,replace,2,vào,vô,1,1,False,none,Connectives/Aspect markers,,
MCQA_0047_2,MCQA,PNT2,replace,3,hôm nay,bữa ni,2,2,False,none,Demonstratives/Deixis,,
